kinase_i,kinase_j,PairCTS
AXL,MUSK,0.15293787167291006
AXL,AATK,0.4247636455765462
AXL,EPHA1,0.39779731278708685
AXL,EPHA2,0.4803049639461728
AXL,EPHA3,0.4373749884247951
AXL,EPHA4,0.3964877667729367
AXL,EPHA5,0.4609248786687462
AXL,EPHA6,0.37895224557635876
AXL,EPHA7,0.39806911016165875
AXL,EPHA8,0.417950495391601
AXL,EPHA10,0.38343182390295655
AXL,EPHB1,0.41632906612360426
AXL,EPHB2,0.4030567840675273
AXL,EPHB3,0.40342466720263936
AXL,EPHB4,0.39190269384456444
AXL,EPHB6,0.3829049371433071
AXL,ROS1,0.42818518410552203
AXL,RYK,0.4080924232937548
AXL,PTK7,0.39101548944180264
AXL,SRC,0.4531848762164198
AXL,YES1,0.4366005652495934
AXL,FYN,0.4390457947725245
AXL,LYN,0.42836323830003664
AXL,LCK,0.41556900852952927
AXL,HCK,0.4159779160573708
AXL,BLK,0.36017853541597117
AXL,FGR,0.4117873988120234
AXL,FRK,0.37756233927412863
AXL,PTK6,0.3999230237519135
AXL,SRMS,0.36745465717409226
AXL,PTK2,0.49762409181122175
AXL,PTK2B,0.38471564087511195
AXL,JAK1,0.40464402552776196
AXL,JAK2,0.4212429928256158
AXL,JAK3,0.40586094641330295
AXL,TYK2,0.38481102014039514
AXL,ABL1,0.4370610590265652
AXL,ABL2,0.3754556957820437
AXL,ZAP70,0.380434947952401
AXL,SYK,0.44014790236129214
AXL,BTK,0.3988388336868719
AXL,ITK,0.38240161429368325
AXL,TEC,0.40710762064289063
AXL,BMX,0.37689816714744107
AXL,TXK,0.4077568426834896
AXL,TNK1,0.42222523732405526
AXL,TNK2,0.36671321456909484
AXL,CSK,0.4252190032459552
AXL,MATK,0.3571704318395118
AXL,FER,0.3795580261671553
AXL,FES,0.39553845519616365
AXL,LMTK2,0.418874556001983
AXL,LMTK3,0.4200121292886526
MERTK,TYRO3,0.28268264473118165
MERTK,DDR1,0.19094451883843094
MERTK,DDR2,0.1942040443779645
MERTK,RET,0.222062413085571
MERTK,ROR1,0.1791613540014133
MERTK,ROR2,0.17967367590044392
MERTK,MUSK,0.15548254337322065
MERTK,AATK,0.42730831727685675
MERTK,EPHA1,0.4003419844873974
MERTK,EPHA2,0.42354963564648335
MERTK,EPHA3,0.4399196601251057
MERTK,EPHA4,0.39903243847324726
MERTK,EPHA5,0.4634695503690568
MERTK,EPHA6,0.38149691727666935
MERTK,EPHA7,0.4006137818619693
MERTK,EPHA8,0.42049516709191154
MERTK,EPHA10,0.38597649560326713
MERTK,EPHB1,0.41887373782391485
MERTK,EPHB2,0.40560145576783785
MERTK,EPHB3,0.40596933890294995
MERTK,EPHB4,0.394447365544875
MERTK,EPHB6,0.3854496088436177
MERTK,ROS1,0.4307298558058326
MERTK,RYK,0.4106370949940653
MERTK,PTK7,0.39356016114211323
MERTK,SRC,0.4557295479167303
MERTK,YES1,0.439145236949904
MERTK,FYN,0.44159046647283506
MERTK,LYN,0.4309079100003472
MERTK,LCK,0.41811368022983986
MERTK,HCK,0.41852258775768136
MERTK,BLK,0.36272320711628175
MERTK,FGR,0.414332070512334
MERTK,FRK,0.38010701097443916
MERTK,PTK6,0.4024676954522241
MERTK,SRMS,0.36999932887440284
MERTK,PTK2,0.5001687635115324
MERTK,PTK2B,0.38726031257542254
MERTK,JAK1,0.40718869722807255
MERTK,JAK2,0.42378766452592637
MERTK,JAK3,0.40840561811361353
MERTK,TYK2,0.38735569184070573
MERTK,ABL1,0.4396057307268758
MERTK,ABL2,0.37800036748235427
MERTK,ZAP70,0.38297961965271154
MERTK,SYK,0.4426925740616027
MERTK,BTK,0.4013835053871825
MERTK,ITK,0.38494628599399383
MERTK,TEC,0.4096522923432012
MERTK,BMX,0.37944283884775165
MERTK,TXK,0.4103015143838002
MERTK,TNK1,0.42476990902436584
MERTK,TNK2,0.36925788626940537
MERTK,CSK,0.4277636749462657
MERTK,MATK,0.3597151035398224
MERTK,FER,0.38210269786746587
MERTK,FES,0.39808312689647424
MERTK,LMTK2,0.42141922770229356
MERTK,LMTK3,0.4225568009889632
TYRO3,DDR1,0.20043300131308206
TYRO3,DDR2,0.20369252685261563
TYRO3,RET,0.23155089556022213
TYRO3,ROR1,0.18864983647606443
TYRO3,ROR2,0.18916215837509504
TYRO3,MUSK,0.16497102584787177
TYRO3,AATK,0.43679679975150787
TYRO3,EPHA1,0.4098304669620485
TYRO3,EPHA2,0.43303811812113446
TYRO3,EPHA3,0.4494081425997568
TYRO3,EPHA4,0.4085209209478984
TYRO3,EPHA5,0.4729580328437079
TYRO3,EPHA6,0.39098539975132046
TYRO3,EPHA7,0.41010226433662045
TYRO3,EPHA8,0.42998364956656265
TYRO3,EPHA10,0.39546497807791825
TYRO3,EPHB1,0.42836222029856597
TYRO3,EPHB2,0.41508993824248896
TYRO3,EPHB3,0.41545782137760107
TYRO3,EPHB4,0.4039358480195261
TYRO3,EPHB6,0.3949380913182688
TYRO3,ROS1,0.44021833828048373
TYRO3,RYK,0.4201255774687165
TYRO3,PTK7,0.4030486436167644
TYRO3,SRC,0.4652180303913815
TYRO3,YES1,0.4486337194245551
TYRO3,FYN,0.4510789489474862
TYRO3,LYN,0.44039639247499834
TYRO3,LCK,0.427602162704491
TYRO3,HCK,0.4280110702323325
TYRO3,BLK,0.37221168959093287
TYRO3,FGR,0.4238205529869851
TYRO3,FRK,0.3895954934490903
TYRO3,PTK6,0.4119561779268752
TYRO3,SRMS,0.37948781134905396
TYRO3,PTK2,0.5096572459861834
TYRO3,PTK2B,0.39674879505007365
TYRO3,JAK1,0.41667717970272367
TYRO3,JAK2,0.4332761470005775
TYRO3,JAK3,0.41789410058826465
TYRO3,TYK2,0.39684417431535685
TYRO3,ABL1,0.4490942132015269
TYRO3,ABL2,0.3874888499570054
TYRO3,ZAP70,0.3924681021273627
TYRO3,SYK,0.45218105653625384
TYRO3,BTK,0.4108719878618336
TYRO3,ITK,0.39443476846864495
TYRO3,TEC,0.41914077481785234
TYRO3,BMX,0.3889313213224028
TYRO3,TXK,0.4197899968584513
TYRO3,TNK1,0.43425839149901696
TYRO3,TNK2,0.37874636874405654
TYRO3,CSK,0.43725215742091683
TYRO3,MATK,0.3692035860144735
TYRO3,FER,0.391591180342117
TYRO3,FES,0.40757160937112535
TYRO3,LMTK2,0.43090771017694474
TYRO3,LMTK3,0.43204528346361437
DDR1,DDR2,0.22165440095986488
DDR1,RET,0.18481276966747137
DDR1,ROR1,0.1419117105833137
DDR1,ROR2,0.1424240324823443
DDR1,MUSK,0.11823289995512103
DDR1,AATK,0.39005867385875714
DDR1,EPHA1,0.3630923410692978
DDR1,EPHA2,0.43709999222838375
DDR1,EPHA3,0.4026700167070061
DDR1,EPHA4,0.36178279505514765
DDR1,EPHA5,0.4262199069509572
DDR1,EPHA6,0.34424727385856974
DDR1,EPHA7,0.36336413844386967
DDR1,EPHA8,0.3832455236738119
DDR1,EPHA10,0.3487268521851675
DDR1,EPHB1,0.38162409440581524
DDR1,EPHB2,0.36835181234973824
DDR1,EPHB3,0.3687196954848503
DDR1,EPHB4,0.35719772212677536
DDR1,EPHB6,0.34819996542551807
DDR1,ROS1,0.393480212387733
DDR1,RYK,0.3733874515759657
DDR1,PTK7,0.3563105177240136
DDR1,SRC,0.4184799044986307
DDR1,YES1,0.4018955935318044
DDR1,FYN,0.4043408230547354
DDR1,LYN,0.3936582665822476
DDR1,LCK,0.3808640368117402
DDR1,HCK,0.3812729443395817
DDR1,BLK,0.32547356369818214
DDR1,FGR,0.3770824270942344
DDR1,FRK,0.34285736755633955
DDR1,PTK6,0.3652180520341245
DDR1,SRMS,0.33274968545630323
DDR1,PTK2,0.46291912009343267
DDR1,PTK2B,0.35001066915732293
DDR1,JAK1,0.36993905380997294
DDR1,JAK2,0.38653802110782676
DDR1,JAK3,0.37115597469551387
DDR1,TYK2,0.3501060484226061
DDR1,ABL1,0.4023560873087762
DDR1,ABL2,0.34075072406425466
DDR1,ZAP70,0.34572997623461194
DDR1,SYK,0.40544293064350306
DDR1,BTK,0.3641338619690829
DDR1,ITK,0.34769664257589417
DDR1,TEC,0.37240264892510155
DDR1,BMX,0.34219319542965204
DDR1,TXK,0.3730518709657006
DDR1,TNK1,0.38752026560626623
DDR1,TNK2,0.3320082428513058
DDR1,CSK,0.3905140315281661
DDR1,MATK,0.3224654601217227
DDR1,FER,0.3448530544493662
DDR1,FES,0.36083348347837463
DDR1,LMTK2,0.38416958428419395
DDR1,LMTK3,0.3853071575708636
DDR2,RET,0.18807229520700494
DDR2,ROR1,0.14517123612284727
DDR2,ROR2,0.14568355802187788
DDR2,MUSK,0.1214924254946546
DDR2,AATK,0.3933181993982907
DDR2,EPHA1,0.36635186660883134
DDR2,EPHA2,0.3895595177679173
DDR2,EPHA3,0.40592954224653965
DDR2,EPHA4,0.3650423205946812
DDR2,EPHA5,0.42947943249049075
DDR2,EPHA6,0.3475067993981033
DDR2,EPHA7,0.36662366398340324
DDR2,EPHA8,0.3865050492133455
DDR2,EPHA10,0.3519863777247011
DDR2,EPHB1,0.3848836199453488
DDR2,EPHB2,0.3716113378892718
DDR2,EPHB3,0.37197922102438385
DDR2,EPHB4,0.36045724766630893
DDR2,EPHB6,0.35145949096505164
DDR2,ROS1,0.3967397379272666
DDR2,RYK,0.37664697711549927
DDR2,PTK7,0.3595700432635472
DDR2,SRC,0.4217394300381643
DDR2,YES1,0.40515511907133794
DDR2,FYN,0.40760034859426897
DDR2,LYN,0.3969177921217812
DDR2,LCK,0.38412356235127376
DDR2,HCK,0.38453246987911527
DDR2,BLK,0.3287330892377157
DDR2,FGR,0.38034195263376797
DDR2,FRK,0.3461168930958731
DDR2,PTK6,0.36847757757365807
DDR2,SRMS,0.3360092109958368
DDR2,PTK2,0.46617864563296624
DDR2,PTK2B,0.3532701946968565
DDR2,JAK1,0.3731985793495065
DDR2,JAK2,0.3897975466473603
DDR2,JAK3,0.37441550023504744
DDR2,TYK2,0.3533655739621397
DDR2,ABL1,0.40561561284830977
DDR2,ABL2,0.34401024960378823
DDR2,ZAP70,0.3489895017741455
DDR2,SYK,0.40870245618303663
DDR2,BTK,0.36739338750861644
DDR2,ITK,0.35095616811542774
DDR2,TEC,0.3756621744646351
DDR2,BMX,0.3454527209691856
DDR2,TXK,0.37631139650523415
DDR2,TNK1,0.3907797911457998
DDR2,TNK2,0.3352677683908394
DDR2,CSK,0.3937735570676997
DDR2,MATK,0.3257249856612563
DDR2,FER,0.3481125799888998
DDR2,FES,0.3640930090179082
DDR2,LMTK2,0.3874291098237275
DDR2,LMTK3,0.38856668311039716
RET,ROR1,0.17302960483045376
RET,ROR2,0.17354192672948437
RET,MUSK,0.1493507942022611
RET,AATK,0.4211765681058972
RET,EPHA1,0.39421023531643784
RET,EPHA2,0.4174178864755238
RET,EPHA3,0.43378791095414615
RET,EPHA4,0.3929006893022877
RET,EPHA5,0.45733780119809725
RET,EPHA6,0.3753651681057098
RET,EPHA7,0.39448203269100973
RET,EPHA8,0.414363417920952
RET,EPHA10,0.3798447464323076
RET,EPHB1,0.4127419886529553
RET,EPHB2,0.3994697065968783
RET,EPHB3,0.39983758973199035
RET,EPHB4,0.38831561637391543
RET,EPHB6,0.37931785967265813
RET,ROS1,0.4245981066348731
RET,RYK,0.40450534582310577
RET,PTK7,0.3874284119711537
RET,SRC,0.44959779874577077
RET,YES1,0.43301348777894444
RET,FYN,0.43545871730187546
RET,LYN,0.4247761608293877
RET,LCK,0.41198193105888026
RET,HCK,0.41239083858672176
RET,BLK,0.3565914579453222
RET,FGR,0.40820032134137446
RET,FRK,0.3739752618034796
RET,PTK6,0.39633594628126456
RET,SRMS,0.3638675797034433
RET,PTK2,0.49403701434057273
RET,PTK2B,0.381128563404463
RET,JAK1,0.401056948057113
RET,JAK2,0.4176559153549668
RET,JAK3,0.40227386894265393
RET,TYK2,0.3812239426697462
RET,ABL1,0.43347398155591627
RET,ABL2,0.3718686183113947
RET,ZAP70,0.376847870481752
RET,SYK,0.43656082489064313
RET,BTK,0.39525175621622294
RET,ITK,0.37881453682303423
RET,TEC,0.4035205431722416
RET,BMX,0.3733110896767921
RET,TXK,0.40416976521284065
RET,TNK1,0.4186381598534063
RET,TNK2,0.3631261370984459
RET,CSK,0.42163192577530617
RET,MATK,0.3535833543688628
RET,FER,0.37597094869650627
RET,FES,0.3919513777255147
RET,LMTK2,0.415287478531334
RET,LMTK3,0.41642505181800366
ROR1,ROR2,0.2231408676453267
ROR1,MUSK,0.1064497351181034
ROR1,AATK,0.3782755090217395
ROR1,EPHA1,0.35130917623228014
ROR1,EPHA2,0.3745168273913661
ROR1,EPHA3,0.39088685186998845
ROR1,EPHA4,0.34999963021813
ROR1,EPHA5,0.41443674211393955
ROR1,EPHA6,0.3324641090215521
ROR1,EPHA7,0.35158097360685203
ROR1,EPHA8,0.3714623588367943
ROR1,EPHA10,0.3369436873481499
ROR1,EPHB1,0.3698409295687976
ROR1,EPHB2,0.3565686475127206
ROR1,EPHB3,0.3569365306478327
ROR1,EPHB4,0.34541455728975773
ROR1,EPHB6,0.33641680058850043
ROR1,ROS1,0.3816970475507154
ROR1,RYK,0.36160428673894807
ROR1,PTK7,0.344527352886996
ROR1,SRC,0.4066967396616131
ROR1,YES1,0.39011242869478674
ROR1,FYN,0.3925576582177178
ROR1,LYN,0.38187510174523
ROR1,LCK,0.3690808719747226
ROR1,HCK,0.3694897795025641
ROR1,BLK,0.3136903988611645
ROR1,FGR,0.36529926225721676
ROR1,FRK,0.3310742027193219
ROR1,PTK6,0.35343488719710686
ROR1,SRMS,0.3209665206192856
ROR1,PTK2,0.4511359552564151
ROR1,PTK2B,0.3382275043203053
ROR1,JAK1,0.3581558889729553
ROR1,JAK2,0.3747548562708091
ROR1,JAK3,0.3593728098584963
ROR1,TYK2,0.3383228835855885
ROR1,ABL1,0.39057292247175857
ROR1,ABL2,0.328967559227237
ROR1,ZAP70,0.3339468113975943
ROR1,SYK,0.39365976580648543
ROR1,BTK,0.35235069713206524
ROR1,ITK,0.3359134777388766
ROR1,TEC,0.360619484088084
ROR1,BMX,0.3304100305926344
ROR1,TXK,0.36126870612868295
ROR1,TNK1,0.3757371007692486
ROR1,TNK2,0.3202250780142881
ROR1,CSK,0.37873086669114847
ROR1,MATK,0.31068229528470515
ROR1,FER,0.3330698896123486
ROR1,FES,0.349050318641357
ROR1,LMTK2,0.3723864194471763
ROR1,LMTK3,0.37352399273384596
ROR2,MUSK,0.10696205701713402
ROR2,AATK,0.3787878309207701
ROR2,EPHA1,0.35182149813131075
ROR2,EPHA2,0.3750291492903967
ROR2,EPHA3,0.39139917376901906
ROR2,EPHA4,0.35051195211716063
ROR2,EPHA5,0.41494906401297016
ROR2,EPHA6,0.3329764309205827
ROR2,EPHA7,0.35209329550588264
ROR2,EPHA8,0.3719746807358249
ROR2,EPHA10,0.3374560092471805
ROR2,EPHB1,0.3703532514678282
ROR2,EPHB2,0.3570809694117512
ROR2,EPHB3,0.3574488525468633
ROR2,EPHB4,0.34592687918878834
ROR2,EPHB6,0.33692912248753104
ROR2,ROS1,0.382209369449746
ROR2,RYK,0.3621166086379787
ROR2,PTK7,0.3450396747860266
ROR2,SRC,0.40720906156064374
ROR2,YES1,0.39062475059381735
ROR2,FYN,0.39306998011674843
ROR2,LYN,0.3823874236442606
ROR2,LCK,0.3695931938737532
ROR2,HCK,0.37000210140159473
ROR2,BLK,0.3142027207601951
ROR2,FGR,0.36581158415624737
ROR2,FRK,0.33158652461835253
ROR2,PTK6,0.35394720909613747
ROR2,SRMS,0.3214788425183162
ROR2,PTK2,0.4516482771554457
ROR2,PTK2B,0.3387398262193359
ROR2,JAK1,0.3586682108719859
ROR2,JAK2,0.37526717816983973
ROR2,JAK3,0.3598851317575269
ROR2,TYK2,0.3388352054846191
ROR2,ABL1,0.3910852443707892
ROR2,ABL2,0.32947988112626764
ROR2,ZAP70,0.3344591332966249
ROR2,SYK,0.39417208770551604
ROR2,BTK,0.35286301903109585
ROR2,ITK,0.3364257996379072
ROR2,TEC,0.3611318059871146
ROR2,BMX,0.330922352491665
ROR2,TXK,0.36178102802771356
ROR2,TNK1,0.3762494226682792
ROR2,TNK2,0.32073739991331873
ROR2,CSK,0.3792431885901791
ROR2,MATK,0.31119461718373576
ROR2,FER,0.33358221151137923
ROR2,FES,0.3495626405403876
ROR2,LMTK2,0.37289874134620693
ROR2,LMTK3,0.37403631463287657
MUSK,AATK,0.35459669839354685
MUSK,EPHA1,0.3276303656040875
MUSK,EPHA2,0.35083801676317344
MUSK,EPHA3,0.3672080412417958
MUSK,EPHA4,0.32632081958993736
MUSK,EPHA5,0.3907579314857469
MUSK,EPHA6,0.30878529839335944
MUSK,EPHA7,0.3279021629786594
MUSK,EPHA8,0.34778354820860163
MUSK,EPHA10,0.31326487671995723
MUSK,EPHB1,0.34616211894060495
MUSK,EPHB2,0.33288983688452795
MUSK,EPHB3,0.33325772001964005
MUSK,EPHB4,0.32173574666156507
MUSK,EPHB6,0.31273798996030777
MUSK,ROS1,0.3580182369225227
MUSK,RYK,0.3379254761107554
MUSK,PTK7,0.3208485422588033
MUSK,SRC,0.38301792903342047
MUSK,YES1,0.3664336180665941
MUSK,FYN,0.36887884758952516
MUSK,LYN,0.3581962911170373
MUSK,LCK,0.34540206134652995
MUSK,HCK,0.34581096887437146
MUSK,BLK,0.29001158823297185
MUSK,FGR,0.3416204516290241
MUSK,FRK,0.30739539209112926
MUSK,PTK6,0.3297560765689142
MUSK,SRMS,0.29728770999109294
MUSK,PTK2,0.4274571446282224
MUSK,PTK2B,0.31454869369211264
MUSK,JAK1,0.33447707834476265
MUSK,JAK2,0.35107604564261646
MUSK,JAK3,0.33569399923030363
MUSK,TYK2,0.3146440729573958
MUSK,ABL1,0.3668941118435659
MUSK,ABL2,0.30528874859904437
MUSK,ZAP70,0.31026800076940164
MUSK,SYK,0.36998095517829277
MUSK,BTK,0.3286718865038726
MUSK,ITK,0.31223466711068393
MUSK,TEC,0.3369406734598913
MUSK,BMX,0.30673121996444175
MUSK,TXK,0.3375898955004903
MUSK,TNK1,0.35205829014105594
MUSK,TNK2,0.29654626738609546
MUSK,CSK,0.3550520560629558
MUSK,MATK,0.2870034846565125
MUSK,FER,0.30939107898415596
MUSK,FES,0.32537150801316433
MUSK,LMTK2,0.34870760881898366
MUSK,LMTK3,0.3498451821056533
AATK,EPHA1,0.39945613950772363
AATK,EPHA2,0.42266379066680954
AATK,EPHA3,0.4390338151454319
AATK,EPHA4,0.39814659349357345
AATK,EPHA5,0.462583705389383
AATK,EPHA6,0.38061107229699553
AATK,EPHA7,0.3997279368822955
AATK,EPHA8,0.4196093221122378
AATK,EPHA10,0.3850906506235933
AATK,EPHB1,0.41798789284424104
AATK,EPHB2,0.4047156107881641
AATK,EPHB3,0.40508349392327614
AATK,EPHB4,0.3935615205652012
AATK,EPHB6,0.38456376386394386
AATK,ROS1,0.4298440108261588
AATK,RYK,0.40975125001439155
AATK,PTK7,0.3926743161624394
AATK,SRC,0.45484370293705656
AATK,YES1,0.43825939197023017
AATK,FYN,0.44070462149316125
AATK,LYN,0.4300220650206734
AATK,LCK,0.41722783525016605
AATK,HCK,0.41763674277800755
AATK,BLK,0.36183736213660794
AATK,FGR,0.4134462255326602
AATK,FRK,0.3792211659947654
AATK,PTK6,0.4015818504725503
AATK,SRMS,0.36911348389472903
AATK,PTK2,0.4992829185318585
AATK,PTK2B,0.3863744675957487
AATK,JAK1,0.40630285224839874
AATK,JAK2,0.42290181954625256
AATK,JAK3,0.4075197731339397
AATK,TYK2,0.3864698468610319
AATK,ABL1,0.438719885747202
AATK,ABL2,0.37711452250268046
AATK,ZAP70,0.3820937746730378
AATK,SYK,0.4418067290819289
AATK,BTK,0.40049766040750867
AATK,ITK,0.38406044101432
AATK,TEC,0.4087664473635274
AATK,BMX,0.37855699386807784
AATK,TXK,0.4094156694041264
AATK,TNK1,0.42388406404469203
AATK,TNK2,0.3683720412897316
AATK,CSK,0.42687782996659196
AATK,MATK,0.3588292585601486
AATK,FER,0.38121685288779206
AATK,FES,0.3971972819168004
AATK,LMTK2,0.42053338272261975
AATK,LMTK3,0.4216709560092894
EPHA1,EPHA2,0.2932974578773502
EPHA1,EPHA3,0.2774674823559725
EPHA1,EPHA4,0.24028026070411407
EPHA1,EPHA5,0.3000173725999236
EPHA1,EPHA6,0.21874473950753615
EPHA1,EPHA7,0.23756160409283616
EPHA1,EPHA8,0.24074298932277838
EPHA1,EPHA10,0.20632431783413394
EPHA1,EPHB1,0.2624215600547817
EPHA1,EPHB2,0.2343492779987047
EPHA1,EPHB3,0.37811716113381677
EPHA1,EPHB4,0.36659518777574185
EPHA1,EPHB6,0.3575974310744845
EPHA1,ROS1,0.40287767803669944
EPHA1,RYK,0.3827849172249322
EPHA1,PTK7,0.36570798337298005
EPHA1,SRC,0.4278773701475972
EPHA1,YES1,0.4112930591807708
EPHA1,FYN,0.4137382887037019
EPHA1,LYN,0.40305573223121405
EPHA1,LCK,0.3902615024607067
EPHA1,HCK,0.3906704099885482
EPHA1,BLK,0.3348710293471486
EPHA1,FGR,0.3864798927432008
EPHA1,FRK,0.35225483320530604
EPHA1,PTK6,0.3746155176830909
EPHA1,SRMS,0.34214715110526966
EPHA1,PTK2,0.47231658574239915
EPHA1,PTK2B,0.35940813480628936
EPHA1,JAK1,0.37933651945893937
EPHA1,JAK2,0.3959354867567932
EPHA1,JAK3,0.38055344034448035
EPHA1,TYK2,0.35950351407157255
EPHA1,ABL1,0.41175355295774263
EPHA1,ABL2,0.3501481897132211
EPHA1,ZAP70,0.3551274418835784
EPHA1,SYK,0.41484039629246955
EPHA1,BTK,0.3735313276180493
EPHA1,ITK,0.35709410822486065
EPHA1,TEC,0.38180011457406804
EPHA1,BMX,0.35159066107861847
EPHA1,TXK,0.382449336614667
EPHA1,TNK1,0.39691773125523266
EPHA1,TNK2,0.34140570850027224
EPHA1,CSK,0.3999114971771326
EPHA1,MATK,0.3318629257706892
EPHA1,FER,0.3542505200983327
EPHA1,FES,0.37023094912734106
EPHA1,LMTK2,0.3935670499331604
EPHA1,LMTK3,0.39470462321983
EPHA2,EPHA3,0.28987513351505845
EPHA2,EPHA4,0.2751879118632
EPHA2,EPHA5,0.33012502375900954
EPHA2,EPHA6,0.2620523906666221
EPHA2,EPHA7,0.27826925525192203
EPHA2,EPHA8,0.26705064048186433
EPHA2,EPHA10,0.2267319689932199
EPHA2,EPHB1,0.2854292112138676
EPHA2,EPHB2,0.28605692915779063
EPHA2,EPHB3,0.4013248122929027
EPHA2,EPHB4,0.38980283893482776
EPHA2,EPHB6,0.38080508223357046
EPHA2,ROS1,0.42608532919578535
EPHA2,RYK,0.4059925683840181
EPHA2,PTK7,0.388915634532066
EPHA2,SRC,0.4510850213066831
EPHA2,YES1,0.43450071033985677
EPHA2,FYN,0.4369459398627878
EPHA2,LYN,0.4262633833903
EPHA2,LCK,0.41346915361979264
EPHA2,HCK,0.41387806114763415
EPHA2,BLK,0.35807868050623454
EPHA2,FGR,0.4096875439022868
EPHA2,FRK,0.37546248436439195
EPHA2,PTK6,0.3978231688421769
EPHA2,SRMS,0.3653548022643556
EPHA2,PTK2,0.49552423690148506
EPHA2,PTK2B,0.38261578596537527
EPHA2,JAK1,0.4025441706180253
EPHA2,JAK2,0.4191431379158791
EPHA2,JAK3,0.40376109150356626
EPHA2,TYK2,0.3827111652306585
EPHA2,ABL1,0.4349612041168286
EPHA2,ABL2,0.373355840872307
EPHA2,ZAP70,0.3783350930426643
EPHA2,SYK,0.43804804745155546
EPHA2,BTK,0.39673897877713526
EPHA2,ITK,0.38030175938394656
EPHA2,TEC,0.40500776573315395
EPHA2,BMX,0.37479831223770443
EPHA2,TXK,0.4056569877737529
EPHA2,TNK1,0.4201253824143186
EPHA2,TNK2,0.36461335965935815
EPHA2,CSK,0.4231191483362185
EPHA2,MATK,0.3550705769297752
EPHA2,FER,0.37745817125741865
EPHA2,FES,0.39343860028642696
EPHA2,LMTK2,0.41677470109224635
EPHA2,LMTK3,0.417912274378916
EPHA3,EPHA4,0.2942579363418224
EPHA3,EPHA5,0.3635950482376319
EPHA3,EPHA6,0.26132241514524446
EPHA3,EPHA7,0.30473927973054443
EPHA3,EPHA8,0.29462066496048667
EPHA3,EPHA10,0.24080199347184225
EPHA3,EPHB1,0.28359923569248996
EPHA3,EPHB2,0.29452695363641296
EPHA3,EPHB3,0.4176948367715251
EPHA3,EPHB4,0.4061728634134501
EPHA3,EPHB6,0.3971751067121928
EPHA3,ROS1,0.44245535367440775
EPHA3,RYK,0.42236259286264044
EPHA3,PTK7,0.40528565901068836
EPHA3,SRC,0.46745504578530545
EPHA3,YES1,0.4508707348184791
EPHA3,FYN,0.45331596434141014
EPHA3,LYN,0.44263340786892236
EPHA3,LCK,0.429839178098415
EPHA3,HCK,0.4302480856262565
EPHA3,BLK,0.3744487049848569
EPHA3,FGR,0.42605756838090914
EPHA3,FRK,0.3918325088430143
EPHA3,PTK6,0.41419319332079924
EPHA3,SRMS,0.381724826742978
EPHA3,PTK2,0.5118942613801074
EPHA3,PTK2B,0.39898581044399767
EPHA3,JAK1,0.4189141950966477
EPHA3,JAK2,0.4355131623945015
EPHA3,JAK3,0.42013111598218866
EPHA3,TYK2,0.39908118970928086
EPHA3,ABL1,0.45133122859545094
EPHA3,ABL2,0.3897258653509294
EPHA3,ZAP70,0.3947051175212867
EPHA3,SYK,0.45441807193017786
EPHA3,BTK,0.4131090032557576
EPHA3,ITK,0.39667178386256896
EPHA3,TEC,0.42137779021177635
EPHA3,BMX,0.3911683367163268
EPHA3,TXK,0.4220270122523753
EPHA3,TNK1,0.436495406892941
EPHA3,TNK2,0.3809833841379805
EPHA3,CSK,0.43948917281484084
EPHA3,MATK,0.3714406014083975
EPHA3,FER,0.393828195736041
EPHA3,FES,0.40980862476504937
EPHA3,LMTK2,0.4331447255708687
EPHA3,LMTK3,0.43428229885753833
EPHA4,EPHA5,0.3102078265857735
EPHA4,EPHA6,0.21603519349338604
EPHA4,EPHA7,0.244052058078686
EPHA4,EPHA8,0.25373344330862824
EPHA4,EPHA10,0.20201477181998384
EPHA4,EPHB1,0.26511201404063156
EPHA4,EPHB2,0.26793973198455456
EPHA4,EPHB3,0.37680761511966665
EPHA4,EPHB4,0.3652856417615917
EPHA4,EPHB6,0.3562878850603344
EPHA4,ROS1,0.4015681320225493
EPHA4,RYK,0.381475371210782
EPHA4,PTK7,0.36439843735882993
EPHA4,SRC,0.42656782413344707
EPHA4,YES1,0.4099835131666207
EPHA4,FYN,0.41242874268955176
EPHA4,LYN,0.4017461862170639
EPHA4,LCK,0.38895195644655656
EPHA4,HCK,0.38936086397439806
EPHA4,BLK,0.33356148333299845
EPHA4,FGR,0.3851703467290507
EPHA4,FRK,0.35094528719115586
EPHA4,PTK6,0.3733059716689408
EPHA4,SRMS,0.34083760509111954
EPHA4,PTK2,0.47100703972824903
EPHA4,PTK2B,0.35809858879213924
EPHA4,JAK1,0.37802697344478925
EPHA4,JAK2,0.39462594074264307
EPHA4,JAK3,0.37924389433033023
EPHA4,TYK2,0.35819396805742243
EPHA4,ABL1,0.4104440069435925
EPHA4,ABL2,0.34883864369907097
EPHA4,ZAP70,0.35381789586942824
EPHA4,SYK,0.4135308502783194
EPHA4,BTK,0.3722217816038992
EPHA4,ITK,0.35578456221071053
EPHA4,TEC,0.3804905685599179
EPHA4,BMX,0.35028111506446835
EPHA4,TXK,0.3811397906005169
EPHA4,TNK1,0.39560818524108254
EPHA4,TNK2,0.34009616248612207
EPHA4,CSK,0.3986019511629824
EPHA4,MATK,0.3305533797565391
EPHA4,FER,0.35294097408418257
EPHA4,FES,0.36892140311319094
