trial,spearman_rho,top10_overlap,top20_overlap
549,0.9198220333483731,0.1,0.15
550,0.7995174311161006,0.5,0.5
551,0.9552452620294678,0.5,0.5
552,0.9647105811628689,0.5,0.55
553,0.9713832492215481,0.7,0.65
554,0.9928740310420598,0.7,0.85
555,0.9433163045637595,0.4,0.45
556,0.9490184584161597,0.5,0.45
557,0.9471190171718032,0.3,0.45
558,0.9338453937998442,0.5,0.45
559,0.9685104450916409,0.6,0.5
560,0.97377499566856,0.7,0.65
561,0.9648737867617414,0.6,0.55
562,0.9784459890811601,0.7,0.65
563,0.9637959750425883,0.6,0.6
564,0.8103204065367563,0.0,0.05
565,0.8529209188832115,0.6,0.6
566,0.9518187138767505,0.5,0.5
567,0.9359152314567507,0.3,0.2
568,0.9346519654866124,0.3,0.2
569,0.9175223954431548,0.1,0.15
570,0.960227003200184,0.4,0.5
571,0.7522591540631897,0.2,0.3
572,0.9641469117810785,0.6,0.6
573,0.9512379042252772,0.4,0.35
574,0.9801585494933115,0.7,0.65
575,0.9554294135467319,0.6,0.5
576,0.8255067971813079,0.2,0.25
577,0.9497536468703315,0.5,0.5
578,0.9747698706591827,0.6,0.5
579,0.9783475093981245,0.6,0.5
580,0.9668603647152678,0.4,0.5
581,0.9905992412788399,0.7,0.8
582,0.9447560775035855,0.5,0.4
583,0.9643100486380509,0.6,0.6
584,0.9549704748776928,0.6,0.5
585,0.9461514314078165,0.6,0.65
586,0.9710311808568917,0.6,0.65
587,0.9516640967189863,0.6,0.5
588,0.9590002935372521,0.4,0.35
589,0.930079912402496,0.2,0.25
590,0.9455103281986553,0.5,0.4
591,0.9509341149033297,0.4,0.25
592,0.875243577068368,0.6,0.5
593,0.9255881931946489,0.3,0.35
594,0.7599427928041749,0.0,0.15
595,0.9509611067465298,0.5,0.5
596,0.979957565924122,0.7,0.65
597,0.9697831047918276,0.6,0.6
598,0.8986388020404411,0.2,0.15
599,0.8227359300036801,0.0,0.05
600,0.874192651090787,0.7,0.65
601,0.8320788930385771,0.6,0.55
602,0.9524279430734355,0.4,0.35
603,0.9661932143036331,0.5,0.55
604,0.9327874264474981,0.4,0.4
605,0.9461182285098099,0.5,0.45
606,0.9695613288527289,0.7,0.5
607,0.9611530809985938,0.6,0.65
608,0.952502484510652,0.3,0.15
609,0.9580774240054982,0.7,0.65
610,0.8665872843426738,0.6,0.6
611,0.9547824745612334,0.4,0.25
612,0.8910000980860983,0.6,0.6
613,0.9830876190550164,0.8,0.65
614,0.9341781258899964,0.5,0.5
615,0.9258076384471063,0.2,0.3
616,0.9114065647927776,0.1,0.1
617,0.9001317275995148,0.1,0.25
618,0.9183289568559979,0.2,0.2
619,0.9321488364272503,0.3,0.2
620,0.9472794602055767,0.4,0.45
621,0.8566382856206548,0.4,0.35
622,0.8973346452874352,0.4,0.4
623,0.922299707356953,0.6,0.5
624,0.9466438371081408,0.5,0.45
625,0.9127216937243471,0.3,0.4
626,0.7873268397381106,0.3,0.35
627,0.8903494855185298,0.3,0.35
628,0.972332791357625,0.7,0.65
629,0.8298682291939597,0.3,0.35
630,0.9478257873883535,0.4,0.45
631,0.9246220149584204,0.7,0.65
632,0.9586374896679104,0.3,0.2
633,0.9824208741832308,0.8,0.65
634,0.9435737870630476,0.4,0.4
635,0.9594978950417702,0.6,0.55
636,0.987457548724637,0.7,0.7
637,0.9180733542982304,0.1,0.2
638,0.907947410563711,0.6,0.65
639,0.8070624378062098,0.4,0.4
640,0.9617277513259384,0.4,0.45
641,0.911987115914932,0.3,0.2
642,0.8416423784068947,0.1,0.2
643,0.9693922942022702,0.5,0.5
644,0.9763477143199695,0.8,0.65
645,0.9670310986729618,0.6,0.55
646,0.6136189996753085,0.1,0.25
647,0.9405249326861291,0.6,0.45
648,0.8288564332352583,0.1,0.1
649,0.9113029388071882,0.1,0.15
650,0.9693177103617623,0.4,0.3
651,0.9425352774043223,0.5,0.4
652,0.934220656391333,0.3,0.4
653,0.9673291149829153,0.4,0.5
654,0.9726354770732026,0.6,0.65
655,0.8108582517536503,0.3,0.4
656,0.9382462479844497,0.3,0.35
657,0.5828725557250748,0.1,0.15
658,0.9760369413440371,0.7,0.65
659,0.9477582613608911,0.5,0.55
660,0.9594136268125285,0.6,0.45
661,0.9597954802204608,0.4,0.4
662,0.9527706870103388,0.4,0.3
663,0.9855358138096952,0.8,0.7
664,0.7979972523825284,0.2,0.15
665,0.9853052273259042,0.7,0.65
666,0.919585898571353,0.3,0.35
667,0.8645143095893937,0.6,0.5
668,0.6933376092289408,0.5,0.45
669,0.9363091522436776,0.3,0.4
670,0.9492587150919878,0.5,0.45
671,0.9676632209770706,0.6,0.6
672,0.9405679593246558,0.4,0.4
673,0.9596294623680511,0.6,0.55
674,0.9330281099582205,0.3,0.2
675,0.963150177023188,0.5,0.55
676,0.9225550166408542,0.3,0.4
677,0.9278203091819747,0.6,0.6
678,0.9956071292157053,0.9,0.95
679,0.9777906940320622,0.6,0.55
680,0.8045232693114803,0.1,0.15
681,0.9674388660959367,0.6,0.55
682,0.9854408231516726,0.7,0.7
683,0.896026699697598,0.2,0.25
684,0.9922450314508295,0.8,0.9
685,0.98163843333168,0.7,0.55
686,0.9543456905845906,0.4,0.25
687,0.9562151726893378,0.4,0.4
688,0.8298634615322505,0.5,0.45
