trial,spearman_rho,top10_overlap,top20_overlap,w_centrality,w_essentiality,w_survival,w_druggability
751,0.9799646046837057,1.0,0.9,0.2594450669493489,0.23966460915149265,0.21659650610978395,0.2842938177893746
752,0.8795900728484998,0.8,0.85,0.06996794475255205,0.2754850760036063,0.3227218389066596,0.33182514033718213
753,0.9465777668024858,0.8,0.9,0.15683976286364723,0.281870607782541,0.2792646157045822,0.28202501364922955
754,0.9707288965715932,0.9,0.7,0.4292523409809686,0.17801881559467705,0.2698963540228243,0.12283248940153016
755,0.9641931102605259,0.9,0.9,0.26969252621824485,0.12546759683245937,0.3000970620633317,0.30474281488596416
756,0.9528007572951391,0.9,0.9,0.27865253161983206,0.2720436272304354,0.1457424425427513,0.3035613986069813
757,0.9775939416388855,0.9,0.9,0.27300178215147236,0.22012114696635549,0.34370010579170773,0.16317696509046428
758,0.869498291970202,0.6,0.75,0.19762635542576693,0.153070904787686,0.5357224498545714,0.1135802899319756
759,0.9865497798082067,1.0,0.9,0.28078486040128064,0.29258417125803066,0.2871062182394356,0.1395247501012533
760,0.938692019590896,0.8,0.9,0.15114515637886278,0.2666459703476189,0.3670340779123168,0.21517479536120165
761,0.9790097542906531,1.0,0.95,0.23634411326809654,0.20525803073331314,0.2833471186052904,0.2750507373932999
762,0.9480429682676873,0.9,0.65,0.4444605372284079,0.2998439219558972,0.12537613469942382,0.13031940611627094
763,0.9443881960735893,0.8,0.9,0.2016067485781322,0.1477575289911019,0.32552736626406176,0.3251083561667041
764,0.9039058319957196,0.8,0.85,0.17460927438971993,0.30719474411117653,0.15161678251063224,0.36657919898847124
765,0.9648351648351648,0.9,0.85,0.3965543582015806,0.20909420725287617,0.16140521764545757,0.23294621690008555
766,0.9838827838827839,1.0,0.9,0.32681201762601636,0.32778415283901297,0.18278783222611597,0.16261599730885481
767,0.9661192739844423,0.9,0.9,0.2473899733382421,0.19018801532947538,0.3732751538205981,0.18914685751168436
768,0.9635510556858871,0.9,0.9,0.2981450394804668,0.3394593242923343,0.14135025664459433,0.2210453795826048
769,0.966152199860065,0.9,0.85,0.3717885252473401,0.2496495409592523,0.14495520462833478,0.23360672916507283
770,0.9888216652261597,1.0,0.9,0.3123725450410022,0.16982875783638623,0.2671933589689764,0.2506053381536353
771,0.877976704942997,0.8,0.85,0.10224960180724761,0.16379573360621794,0.3479349733000865,0.3860196912864478
772,0.9218175083343622,0.9,0.7,0.45214349194193,0.23371230847046304,0.09504517683370611,0.21909902275390072
773,0.8172943161707207,0.7,0.7,0.15154711861610973,0.5701404009915794,0.11392998777999452,0.16438249261231633
774,0.9616413548997819,0.9,0.9,0.20836128019423655,0.18921128012931182,0.35662564396940166,0.24580179570704996
775,0.9054039593365436,0.8,0.85,0.17314110891547155,0.3122150818938325,0.15392580679437498,0.360718002396321
776,0.9270691854961518,0.8,0.75,0.3032225258698052,0.09450395689778815,0.45015422760224416,0.15211928963016244
777,0.9730172449273572,0.9,0.9,0.2757831101797366,0.19824431789393587,0.3611720625359712,0.16480050939035645
778,0.8986870807095526,0.8,0.85,0.12514275916102574,0.3152098347524861,0.1998701469234106,0.3597772591630775
779,0.9246985224513313,0.8,0.75,0.15066265996291495,0.40517443959597166,0.23270725079279903,0.2114556496483143
780,0.954809235708112,0.9,0.9,0.3206175753557442,0.27597820848872606,0.130960788051946,0.2724434281035837
781,0.9611474667654443,0.9,0.85,0.2435945106353181,0.1739010194627347,0.2583025606192667,0.3242019092826805
782,0.9961147466765444,1.0,1.0,0.2706316098035807,0.271050915328183,0.26436994882516307,0.1939475260430732
783,0.9943532123307403,1.0,1.0,0.2636200646844384,0.25042806095678827,0.24381215570386164,0.2421397186549116
784,0.8714573815697411,0.7,0.85,0.1206837320437045,0.33049848599940035,0.16124895553163074,0.38756882642526436
785,0.8877886158785036,0.8,0.8,0.12653186557132398,0.40512168989262604,0.17027324007171415,0.29807320446433566
786,0.9746800016462936,0.9,0.8,0.36989930549070765,0.18521235169170916,0.19004708599352949,0.2548412568240538
787,0.9754372967856112,1.0,0.9,0.21148894595130877,0.25235628299657314,0.29865160029963844,0.23750317075247973
788,0.9710746182656294,1.0,0.9,0.2473811604935269,0.26549599091468734,0.1974579799686355,0.28966486862315016
789,0.9987982055397786,1.0,1.0,0.28949058449265036,0.2441470757281756,0.2503378146916927,0.2160245250874814
790,0.974169650574145,0.9,0.85,0.3716114720530849,0.2280563334454477,0.1692131230113056,0.2311190714901618
791,0.87236284314936,0.8,0.8,0.12327366935869183,0.11606797170276584,0.33707652183686093,0.4235818371016814
792,0.9087459357122277,0.7,0.8,0.2763281410409044,0.4737241224137165,0.13059550332252856,0.1193522332228505
793,0.9493600032925876,0.9,0.85,0.28048817509568974,0.2112778852728543,0.17032153510575093,0.33791240452570503
794,0.9477137095114622,0.9,0.85,0.30927257698340793,0.20108878744498468,0.15594953403199902,0.33368910153960823
795,0.952981849611063,0.9,0.85,0.20819251078549025,0.17326565849902248,0.28380382301549806,0.3347380076999894
796,0.9118738938963658,0.8,0.85,0.21182553907755772,0.10050972505944752,0.2824991384571076,0.4051655974058872
797,0.9414742560809974,0.9,0.85,0.22330785770631556,0.3299098881638662,0.1527773854767818,0.2940048686530365
798,0.9546281433921882,0.8,0.9,0.19752586520859478,0.1767955757253038,0.341867831167181,0.2838107278989204
799,0.9904021072560397,1.0,0.95,0.27147748644813224,0.311243408895762,0.22329313310145804,0.19398597155464767
800,0.8841667695600278,0.8,0.8,0.14785699331852112,0.10520990687107812,0.3393562192985199,0.4075768805118809
801,0.9839157097584064,1.0,0.9,0.23796473801557952,0.23980850809093276,0.30357806207671134,0.21864869181677615
802,0.8275671893649421,0.5,0.7,0.1623914205197637,0.13946371964456725,0.5833815397463892,0.11476332008927992
803,0.9804091040046096,0.9,0.85,0.3381316417606712,0.1349143947750845,0.2786014673049148,0.24835249615932947
804,0.9112647651973494,0.8,0.75,0.17358331878454983,0.4576294734285496,0.2063901702111747,0.1623970375757258
805,0.9508416676956002,0.9,0.85,0.317346565051459,0.19599155869842413,0.16067727103926152,0.32598460521085537
806,0.8582870313207391,0.7,0.8,0.12182807404788125,0.08628236414078395,0.357195564995928,0.4346939968154067
807,0.9091904350331316,0.8,0.85,0.2672270997997008,0.055131911739178675,0.2656122891873091,0.41202869927381147
808,0.9676832530765114,0.8,0.8,0.3842146512083288,0.1446344141632915,0.20639261974973216,0.2647583148786474
809,0.978993291352842,1.0,0.95,0.2510580388870027,0.2393037996232409,0.22242969043422708,0.28720847105552927
810,0.9301971436802896,0.9,0.85,0.19556772683772486,0.37639175830378946,0.1549176638595302,0.27312285099895545
811,0.9853150594723628,1.0,0.9,0.22916214030162865,0.26432761682881023,0.28327079043757797,0.2232394524319832
812,0.9782359962135241,0.9,0.8,0.3458703076151385,0.1761329313140929,0.20805373942661348,0.2699430216441552
813,0.9550726427130921,0.8,0.7,0.49185497882518164,0.2448660404396594,0.19309852124376425,0.07018045949139456
814,0.9939087130098366,1.0,0.95,0.2794239034139323,0.21957946554956362,0.2581348609457805,0.24286177009072363
815,0.9435650491830266,0.9,0.85,0.29510167229484424,0.21350639783618627,0.15097123830085285,0.3404206915681166
816,0.9335061941803515,0.8,0.9,0.14969493888926313,0.2752849477269689,0.25589029103698346,0.31912982234678455
817,0.9299008107996871,0.8,0.8,0.2622525035970937,0.4535543460667512,0.16638767073845415,0.11780547959770107
818,0.9407004980038688,0.8,0.85,0.24244791664275733,0.24192688778168908,0.400307649934965,0.11531754564058867
819,0.9078898629460427,0.8,0.9,0.11321695251932799,0.2446327904708177,0.32065257445910245,0.3214976825507519
820,0.9654772194098037,0.8,0.9,0.2127338526643105,0.2878714802614936,0.3308919852266636,0.16850268184753234
821,0.9335555829937852,0.8,0.75,0.46069332044014505,0.1318569948531291,0.15501171657939591,0.2524379681273298
822,0.9087953245256616,0.8,0.85,0.12221324544864615,0.37616029412991503,0.22661530142198272,0.2750111589994563
823,0.9528007572951391,0.9,0.85,0.25491389275693044,0.2250526623181308,0.18444152437412692,0.3355919205508117
824,0.9284356093344857,0.8,0.85,0.16990024205572182,0.21045075320215778,0.25958615505745525,0.3600628496846651
825,0.9280734247026382,0.9,0.8,0.32583247565241225,0.16590462568918818,0.14016918229459807,0.3680937163638013
826,0.9267234638021155,0.8,0.8,0.27990211611775256,0.45213540090212095,0.1487098926927064,0.11925259028742016
827,0.9758159443552702,0.9,0.9,0.25725211910898194,0.22354551200511444,0.34496684470633354,0.1742355241795699
828,0.9766390912458327,1.0,0.95,0.28046213605683334,0.3328408097186874,0.1754298289134593,0.21126722531101988
829,0.9264435938593242,0.8,0.9,0.12628776722686566,0.30768780823015657,0.27838195858788745,0.2876424659550904
830,0.8980285631971024,0.9,0.75,0.2703388732891387,0.3812688530077941,0.0670759150970216,0.28131635860604554
831,0.9878503518952957,1.0,0.85,0.35849946014572487,0.186150406703094,0.2874453082403755,0.16790482491080555
832,0.978153681524468,0.9,0.8,0.3984479147468085,0.15552574167175426,0.27609149957533136,0.1699348440061058
833,0.995110507470058,1.0,0.95,0.3015430593448307,0.20813873986858714,0.2681902668048642,0.222127933981718
834,0.985792484668889,1.0,0.9,0.3323437613533518,0.3061314533789064,0.18196438082019586,0.17956040444754584
835,0.9315306416430011,0.8,0.85,0.20044409879490738,0.18211282122799255,0.42231028626918604,0.1951327937079141
836,0.9308556611927397,0.9,0.85,0.20731922669448294,0.14144579667859167,0.27141234101479417,0.37982263561213103
837,0.8795736099106884,0.8,0.85,0.0740530617518148,0.2634336567268749,0.3068473539870455,0.3556659275342648
838,0.8922336090875416,0.7,0.8,0.19873321385264484,0.11764550737714766,0.48157798803919255,0.20204329073101499
839,0.956504918302671,0.9,0.9,0.32410978169357635,0.3285351908576024,0.1235632664827683,0.2237917609660529
840,0.9587603407828126,0.9,0.9,0.30327583785489487,0.39526673180189575,0.18872908852119138,0.11272834182201795
841,0.9916203646540724,1.0,0.95,0.24627158448818168,0.2729753675815526,0.26826430104706833,0.21248874688319735
842,0.8928592007243692,0.8,0.75,0.15204478172268876,0.18100906314971826,0.23851313601166926,0.42843301911592374
843,0.9657735522904063,0.9,0.8,0.3982344132481682,0.2611785013434845,0.14590246985316146,0.19468461555518576
844,0.8510104128081656,0.8,0.75,0.08322506372258093,0.44622616345524346,0.1788077506118034,0.2917410222103722
845,0.9769024982508127,1.0,0.9,0.26520452503896713,0.34819701411031434,0.24558462818736648,0.14101383266335207
846,0.9298678849240647,0.8,0.8,0.2819718314148349,0.44938416573974027,0.16233051815131355,0.10631348469411138
847,0.9515989628349177,0.8,0.9,0.17919430245397305,0.33226815153925743,0.2273977097181435,0.26113983628862586
848,0.9895460344898547,1.0,0.85,0.35671198482198746,0.17706463521449453,0.2549655173318995,0.2112578626316185
849,0.9745482981438036,0.9,0.75,0.39052056625938575,0.28127190128534946,0.1662442190013474,0.16196331345391754
850,0.9857595587932665,1.0,0.9,0.3305853857269694,0.3184125531906876,0.1944706988047592,0.15653136227758385
851,0.8563773305346338,0.7,0.75,0.1619987422323247,0.20116065796778618,0.15596926179768986,0.4808713380021993
852,0.9598139688027328,1.0,0.85,0.2470248945488999,0.37371554700360293,0.17172686324192857,0.2075326952055685
853,0.9977610404576697,1.0,1.0,0.3122881531763256,0.26454764501989414,0.232233598169208,0.19093060363457234
854,0.9044655718813022,0.8,0.85,0.12396874475749095,0.22589467301969476,0.26826038044315,0.3818762017796644
855,0.9971683746964646,1.0,1.0,0.30713340557449126,0.2704929404586741,0.22537356466728015,0.19700008929955448
856,0.9927727703008602,1.0,0.9,0.2873621365275564,0.19778896754478736,0.27305699388356,0.24179190204409629
857,0.8923817755278429,0.8,0.6,0.5241787874732782,0.23483836237434685,0.06953222011208436,0.1714506300402906
858,0.9638803144421123,0.8,0.9,0.1882936668553775,0.3135576189875264,0.2519152549653757,0.24623345919172035
859,0.9830760999300324,1.0,0.9,0.29318491262597113,0.3391335387202335,0.22724114938438772,0.14044039926940774
860,0.8949170679507756,0.7,0.8,0.24338756847263918,0.041140560620297015,0.47242684761627773,0.24304502329078603
861,0.8444417006214758,0.7,0.7,0.20457219738458188,0.16872051197056964,0.12426387066948802,0.5024434199753605
862,0.9411943861382064,0.8,0.75,0.22013281204414903,0.4204214307036491,0.19293028499281295,0.1665154722593889
863,0.9810511585792484,1.0,0.95,0.2422492303458126,0.2894463844033782,0.2977530938991541,0.1705512913516551
864,0.9931184919948964,1.0,0.9,0.3368506711398617,0.19113999441839424,0.2553593662991267,0.2166499681426174
865,0.9124665596575707,0.8,0.8,0.2065980878062842,0.2665294808970811,0.14718618747742204,0.37968624381921257
866,0.9456229164094333,0.9,0.85,0.21842660820068752,0.39225121662703355,0.1712498934313455,0.21807228174093352
867,0.9832571922459563,1.0,0.95,0.23424245115093417,0.22997483558564136,0.2751690064997788,0.26061370676364565
868,0.9310696793842861,0.8,0.9,0.13886078249899889,0.23863431678338717,0.3076800313481048,0.31482486936950915
869,0.8558011277112401,0.7,0.8,0.10569184814900794,0.22535932068627215,0.21513831294909466,0.45381051821562524
870,0.9725892085442647,1.0,0.95,0.2953369386534982,0.3199784579376398,0.16114089781068772,0.22354370559817427
871,0.8832448450425978,0.7,0.75,0.11850527482283299,0.2595541844782084,0.44957615032119996,0.17236439037775853
872,0.9718977651561921,0.9,0.85,0.2684612530492032,0.19473987958087532,0.22398726372000655,0.3128116036499148
873,0.9988969831666461,1.0,1.0,0.2933719444261095,0.2375646954247933,0.2684894821071093,0.20057387804198787
874,0.9762110548627402,1.0,0.85,0.33383741324966093,0.31311890193509306,0.2581930214789917,0.09485066333625428
875,0.9080215664485327,0.8,0.9,0.1262608067796617,0.25746015034002856,0.25615442554918555,0.3601246173311243
876,0.9037741284932297,0.7,0.8,0.21359838296387565,0.10693769591831873,0.2490407578993571,0.4304231632184485
877,0.9443388072601555,0.8,0.65,0.4992106572698759,0.20707911405900647,0.14785730173704134,0.1458529269340763
878,0.9371609663744495,0.8,0.85,0.1937605803073261,0.207580908453651,0.23489915784921023,0.36375935338981286
879,0.9651314977157673,1.0,0.95,0.2815173826274294,0.33775069235050975,0.1515753550414222,0.22915656998063857
880,0.9766226283080215,0.9,0.95,0.28255685927002944,0.17501318311088176,0.35070568104078653,0.19172427657830204
881,0.9270197966827178,0.8,0.8,0.18676656077325365,0.24249853414428282,0.4189475045120944,0.1517874005703691
882,0.8754578754578755,0.8,0.8,0.25687407773320114,0.18128476299157076,0.11008714500752946,0.4517540142676986
883,0.9487179487179487,0.8,0.85,0.21168519206397832,0.2425173001294767,0.38640579330195013,0.15939171450459483
884,0.8479647693130838,0.7,0.7,0.16035582073424298,0.19899289487843191,0.15316920408357218,0.48748208030375284
885,0.9822364901016585,1.0,0.8,0.3618085292965472,0.17112349186774403,0.22060450461914644,0.24646347421656228
886,0.9070173272420463,0.9,0.75,0.38071983681135657,0.4096608469707328,0.06948797791251926,0.1401313383053915
887,0.9689344363501666,0.9,0.85,0.2642902229562379,0.18637011687079247,0.23162393355560287,0.31771572661736674
888,0.8806930896818538,0.8,0.85,0.07324034738051273,0.29799414536902197,0.37528122342753467,0.25348428382293053
889,0.8640161336790548,0.8,0.85,0.07076294777749165,0.22150362284122693,0.30217329431350665,0.4055601350677747
890,0.980491418693666,1.0,0.85,0.3535350824822514,0.23206596257357154,0.17737341481840746,0.2370255401257696
891,0.877268798617113,0.7,0.8,0.105458704684026,0.19976179548722559,0.43995223638296344,0.25482726344578494
892,0.9615425772729144,0.9,0.9,0.2835475159001795,0.12003540927899362,0.3722839109459587,0.22413316387486798
893,0.9812487138329835,1.0,0.9,0.23034066538992445,0.2529578519219585,0.30206029325088657,0.21464118943723062
894,0.939416388854591,0.9,0.85,0.30933689256749947,0.18218583141316622,0.15639003216115016,0.35208724385818413
895,0.9813310285220396,1.0,0.9,0.30242686034513633,0.32486435897840393,0.17370532790989981,0.1990034527665599
896,0.8891385767790261,0.7,0.8,0.20121911770453008,0.15354922209653313,0.5016963912104248,0.14353526898851196
897,0.9792731612956331,1.0,0.9,0.244333306298456,0.29190899382344687,0.29991810805097696,0.16383959182712005
898,0.9952092850969255,1.0,1.0,0.26374161567078663,0.249253093406963,0.2688210295781461,0.21818426134410435
899,0.9549080133349797,0.9,0.9,0.3446759077113502,0.2669052184552212,0.12510127773299978,0.263317596100429
900,0.933868378812199,0.8,0.8,0.20339919326417238,0.24496766506367804,0.1885170650251739,0.36311607664697554
901,0.9485862452154586,0.9,0.85,0.21432787092870112,0.1759362611882892,0.3980707312468426,0.21166513663616698
902,0.9736263736263736,1.0,0.95,0.2236081260497291,0.2517643037026126,0.24237520664166287,0.2822523636059954
903,0.9720294686586821,0.9,0.75,0.4114412299823025,0.2282033740880856,0.1750806831303038,0.18527471279930818
904,0.9884100917808782,1.0,0.9,0.31289909945409955,0.16839139778547926,0.2643868921860406,0.2543226105743805
905,0.9725562826686421,1.0,0.95,0.251162615604521,0.16223601331493626,0.3392995572981903,0.24730181378235253
906,0.9439930855661193,0.8,0.85,0.21017637940432235,0.305810417068325,0.17148872379362365,0.31252447973372893
907,0.9880149812734081,1.0,0.95,0.2646655103703983,0.24248403311561095,0.2294174843618635,0.2634329721521273
908,0.9764086101164752,0.9,0.9,0.25149703251709105,0.2944439491329361,0.31200959767058634,0.1420494206793865
909,0.9817590649051323,1.0,0.75,0.3954918960726851,0.2449662314293675,0.2095274499698206,0.15001442252812688
910,0.8812199036918137,0.8,0.75,0.07467004722728111,0.3531143275143435,0.34709129461689825,0.22512433064147705
911,0.9900893114376259,1.0,0.95,0.23998558172846146,0.28752422599792393,0.2607131954395592,0.21177699683405532
912,0.908630695147549,0.8,0.8,0.1384521478487506,0.3872244129725179,0.19148910671176825,0.2828343324669633
913,0.9925916779849363,1.0,1.0,0.25642311138000906,0.2411024086670255,0.2625640229342285,0.23991045701873692
914,0.937638391570976,0.8,0.85,0.1841121262955825,0.21751264183720814,0.4005794224042884,0.19779580946292102
915,0.9564555294892373,0.9,0.9,0.1771048972777517,0.2211443699821722,0.32915937125577854,0.27259136148429763
916,0.9558957896036546,0.8,0.9,0.16949491971551117,0.30791321855823417,0.2922735893296688,0.2303182723965859
917,0.9952586739103593,1.0,0.95,0.2921241954110673,0.2113493301184881,0.26745895034854517,0.22906752412189949
918,0.9505124089393753,0.9,0.85,0.2141737904345744,0.17561001154681802,0.39287655408584876,0.21733964393275867
919,0.9961147466765444,1.0,1.0,0.2957498410886867,0.2751093912683124,0.26127796470793047,0.16786280293507058
920,0.9473185990039923,0.9,0.9,0.25364492644598624,0.3161845943667096,0.14215535473238688,0.2880151244549172
921,0.9732148001810923,1.0,0.8,0.3674666103953252,0.3070998179676605,0.2427918245543345,0.08264174708267971
922,0.9227723587274148,0.8,0.8,0.17874239140708503,0.40373078359197123,0.3082709707391749,0.10925585426176859
923,0.9676503272008888,0.9,0.95,0.204497950235527,0.31768694946292053,0.2299210345813515,0.247894065720201
924,0.94111207144915,0.8,0.85,0.16473579559439444,0.23368746340438667,0.3730472902576094,0.22852945074360956
925,0.9904679590072848,1.0,0.9,0.3193250567639717,0.19620006895184924,0.23268843952773982,0.25178643475643914
926,0.9690167510392228,0.9,0.7,0.43382986757600833,0.21457368005556882,0.23229804697739112,0.11929840539103162
927,0.9843108202658764,1.0,0.9,0.26835242492361744,0.2047664424765359,0.24606600440466037,0.28081512819518617
928,0.9813804173354734,1.0,0.9,0.2615830692069277,0.22857492426131684,0.226706108610607,0.2831358979211485
929,0.9315141787051898,0.8,0.85,0.18653342121749603,0.27451772011276815,0.18679623695815273,0.35215262171158296
930,0.9478948018273861,0.8,0.9,0.18762247943279473,0.25976714028806996,0.22282315850299514,0.32978722177614017
931,0.9060295509733712,0.8,0.7,0.19107222941511312,0.4490723384277052,0.15191021543123864,0.20794521672594293
932,0.9352677285261555,0.8,0.85,0.17281409906918602,0.3089160438669901,0.3629700738088091,0.15529978325501476
933,0.945935712227847,0.8,0.9,0.15319663743120943,0.28110157947049946,0.3164142838002531,0.24928749929803815
934,0.8676050541219081,0.7,0.8,0.07642592487919955,0.27643643001888013,0.43274870928512604,0.21438893581679425
935,0.914886611515825,0.8,0.85,0.11685074352285107,0.32784596802190014,0.3488451804372519,0.20645810801799683
936,0.9348396921430628,0.8,0.85,0.19453681119397306,0.15015648802457707,0.3972632598240357,0.2580434409574142
937,0.9877515742684282,1.0,0.9,0.3243568123821397,0.3091896277232462,0.22394784490545463,0.1425057149891594
938,0.977890274519488,1.0,0.9,0.22178974677148397,0.28747718052224974,0.29339007226671404,0.19734300043955216
939,0.8625015434004197,0.8,0.75,0.4153261572316177,0.147602994587939,0.06289426572663173,0.3741765824538117
940,0.9875046302012593,1.0,0.95,0.26246593930103335,0.2061746059070411,0.3061378856655664,0.22522156912635938
941,0.9566695476807836,0.8,0.9,0.18306305761416808,0.21068677060035138,0.3212475510807199,0.28500262070476057
942,0.977824422768243,0.9,0.8,0.40436660168144606,0.20624794619272385,0.20054845993760567,0.18883699218822447
943,0.9402395357451536,0.9,0.8,0.22677861727029805,0.23014913110651253,0.1808681299180892,0.36220412170510025
944,0.9334238794912951,0.9,0.85,0.2684423196680538,0.26351363103959946,0.1294591482063684,0.3385849010859783
945,0.9454912129069433,0.8,0.85,0.19536587588498816,0.29388343747866363,0.1907996379888592,0.3199510486474891
946,0.9284520722722969,0.8,0.8,0.1449979030602964,0.3797999992210098,0.2442409389018516,0.23096115881684218
947,0.9003333744906779,0.8,0.8,0.2061059774918247,0.187052239426645,0.16997153175061294,0.43687025133091734
948,0.9614273367082354,0.9,0.9,0.18622144514649333,0.25561426830142886,0.279946283256438,0.27821800329563967
949,0.9576573239494587,0.9,0.8,0.21975481341019545,0.3853348194471515,0.2432289590888128,0.15168140805384034
950,0.942544347038729,0.9,0.85,0.22726374137495195,0.1251983455978102,0.30348365163154123,0.3440542613956966
951,0.9927233814874263,1.0,0.95,0.2979126368357655,0.2749113862766157,0.20503286880406002,0.2221431080835586
952,0.922525414660246,0.9,0.85,0.26965220689875186,0.4085204129111494,0.10340739672262046,0.21841998346747837
953,0.8936988105527431,0.8,0.75,0.11619675650547662,0.42056388391057825,0.30845953720524527,0.15477982237869997
954,0.8862081738486232,0.7,0.8,0.16795947629769548,0.19010912242491831,0.4909784491876646,0.15095295208972176
955,0.9514672593324278,0.9,0.9,0.2537872823262372,0.35316151575277444,0.14046020334467713,0.2525909985763112
956,0.9322879367823187,0.9,0.8,0.21945736092630502,0.2067325846181481,0.19112713164987033,0.38268292280567634
957,0.9867967238753754,1.0,0.85,0.36897594599787,0.18275595232847694,0.24053516042404885,0.20773294124960406
958,0.9115775610157631,0.8,0.85,0.16654118267744938,0.35642325299675287,0.15065641283499473,0.326379151490803
959,0.9607852821335966,0.9,0.95,0.20053078922004794,0.27398375791490476,0.22817943247987682,0.2973060203851703
960,0.8858295262789644,0.7,0.75,0.1483227791222724,0.3749817088993335,0.3971117479823975,0.0795837639959965
961,0.936288430670453,0.8,0.9,0.14850220942016307,0.3229377700940184,0.2552702940533428,0.27328972643247573
962,0.9284849981479194,0.9,0.8,0.23031858783084258,0.3064945688251309,0.13458411742400814,0.32860272592001843
963,0.8986870807095526,0.8,0.75,0.12941519062303256,0.42839844630507434,0.3067158395138106,0.1354705235580824
964,0.9089105650903402,0.8,0.8,0.16066404214873953,0.22953100130740092,0.21528653043843823,0.3945184261054212
965,0.8783224266370333,0.7,0.8,0.13192662313991044,0.1637678492216255,0.456830240758599,0.24747528687986498
966,0.9393340741655349,0.8,0.9,0.14939574358971447,0.25922234839441466,0.2821510387879118,0.30923086922795906
967,0.9944355270197967,1.0,0.9,0.34010064540922097,0.22940988425090697,0.2209439686677967,0.20954550167207528
968,0.9003827633041116,0.7,0.85,0.1598872634222551,0.1842633937956636,0.45060395491133515,0.2052453878707462
969,0.8771535580524344,0.7,0.8,0.14851841882903,0.43241527625937304,0.12940234083711044,0.28966396407448647
970,0.8430752767831419,0.8,0.75,0.06717385218688077,0.41478923075475493,0.39533409780274154,0.12270281925562267
971,0.9839157097584064,1.0,0.9,0.3159632400364618,0.20632729864008703,0.2054868729192572,0.2722225884041939
972,0.9964440054327695,1.0,1.0,0.27384459505578135,0.2745521042413971,0.25984269106437574,0.19176060963844588
973,0.9816767502160759,0.9,0.85,0.33335349491293803,0.1393543682874642,0.2756486315710286,0.2516435052285692
974,0.9474009136930484,0.9,0.85,0.29676868103768944,0.37567996252297897,0.11700346343087316,0.21054789300845855
975,0.9555336049718071,0.9,0.9,0.33814514901163356,0.2682257876542901,0.12812253098464862,0.2655065323494278
976,0.9215705642671933,0.8,0.7,0.22044488124701822,0.45072946772077743,0.163028065612263,0.16579758541994116
977,0.8985224513314399,0.8,0.8,0.2189063124168231,0.1712557525260726,0.16759181248338081,0.4422461225737236
978,0.9554019014693171,0.9,0.85,0.3818930503411003,0.24762620757407747,0.12913612649205655,0.24134461559276557
979,0.8781248713832983,0.8,0.75,0.16180395906985312,0.19077887436940696,0.19377094828924793,0.45364621827149193
980,0.9137506688068486,0.8,0.85,0.11309309772904737,0.33643395677768,0.276132147070897,0.2743407984223756
981,0.8708317899329134,0.7,0.85,0.14310051905007215,0.31236589591112596,0.13530672092118948,0.4092268641176122
982,0.9764415359920976,1.0,0.9,0.28562683341338835,0.35894505921977377,0.18532081797658162,0.1701072893902564
983,0.9019138165205579,0.8,0.75,0.16341107479543543,0.470148993983554,0.25690957229383005,0.10953035892718059
984,0.9046302012594147,0.8,0.6,0.48028649991086625,0.25367542239028223,0.07119044870291386,0.19484762899593763
985,0.9777750339548091,1.0,0.9,0.2682186490936423,0.20872107152044048,0.22700433096938,0.2960559484165372
986,0.8747499691319915,0.8,0.8,0.11022745981964509,0.18974382726524425,0.275007058699899,0.4250216542152116
987,0.9655924599744824,0.8,0.9,0.19139246278700012,0.27262240192517634,0.31644024471502996,0.2195448905727936
988,0.9521916285961229,0.9,0.85,0.24233993993698982,0.22731458681305536,0.18970726145848016,0.34063821179147463
989,0.9623492612256656,0.9,0.95,0.2104957921045241,0.23296203681002425,0.24201881023115474,0.314523360854297
990,0.8985389142692514,0.8,0.85,0.1506405913184748,0.1590613702007609,0.4305650364500435,0.2597330020307208
991,0.8776474461867719,0.8,0.75,0.14578654105337152,0.13574782416347939,0.2758222188744147,0.44264341590873446
992,0.9693130839198253,0.9,0.75,0.35369771254130566,0.19033176422562703,0.3387617722754659,0.11720875095760129
993,0.8669465366094578,0.8,0.8,0.0977079968289284,0.3829660789702207,0.17491697565364786,0.34440894854720316
994,0.9048277565131497,0.8,0.75,0.19069916326604502,0.44470777787317883,0.29092257506158475,0.0736704837991914
995,0.815104745441824,0.6,0.7,0.12003011127599396,0.19094796784904267,0.5719100182933451,0.11711190258161829
996,0.9320080668395275,0.8,0.9,0.17636703660299946,0.17592772297440393,0.29467914705299725,0.35302609336959945
997,0.9521916285961229,0.9,0.9,0.32865223727040027,0.28463402302073915,0.12184725205164326,0.2648664876572173
998,0.9591225254146601,0.9,0.85,0.3267965277566552,0.3752989122489099,0.2198548494316223,0.07804971056281243
999,0.9654113676585586,0.9,0.8,0.3762153930262261,0.2947044334755834,0.14318059332551739,0.18589958017267322
